"","Country.Name","Region","IncomeGroup","year","CO2","GDP"
"3679","Nicaragua","Latin America & Caribbean","Lower middle income",2008,4500000,8496946608.23151
"3680","Nicaragua","Latin America & Caribbean","Lower middle income",2009,4389999.8664856,8298679908.55232
"3681","Nicaragua","Latin America & Caribbean","Lower middle income",2010,4510000.22888184,8758639096.47693
"3682","Nicaragua","Latin America & Caribbean","Lower middle income",2011,4769999.98092651,9774307336.23792
"3683","Nicaragua","Latin America & Caribbean","Lower middle income",2012,4690000.05722046,10532006608.1447
"3684","Nicaragua","Latin America & Caribbean","Lower middle income",2013,4469999.79019165,10982979274.1922
"3685","Nicaragua","Latin America & Caribbean","Lower middle income",2014,4760000.22888184,11880434070.7811
"3686","Nicaragua","Latin America & Caribbean","Lower middle income",2015,5269999.98092651,12756706583.3113
"3687","Nicaragua","Latin America & Caribbean","Lower middle income",2016,5380000.11444092,13286083644.8761
"3688","Nicaragua","Latin America & Caribbean","Lower middle income",2017,5480000.01907349,13785909906.1925
"3689","Nicaragua","Latin America & Caribbean","Lower middle income",2018,5110000.1335144,13025239912.2751
"3690","Nicaragua","Latin America & Caribbean","Lower middle income",2019,5239999.77111816,12596636042.2321
"3691","Niger","Sub-Saharan Africa","Low income",1990,570000,3512356353.0798
"3692","Niger","Sub-Saharan Africa","Low income",1991,540000,3285796979.79737
"3693","Niger","Sub-Saharan Africa","Low income",1992,5e+05,3386232592.01834
"3694","Niger","Sub-Saharan Africa","Low income",1993,570000,3052673622.85839
"3695","Niger","Sub-Saharan Africa","Low income",1994,550000,1938058161.25116
"3696","Niger","Sub-Saharan Africa","Low income",1995,530000,2302537682.18029
"3697","Niger","Sub-Saharan Africa","Low income",1996,610000,2405687081.12795
"3698","Niger","Sub-Saharan Africa","Low income",1997,620000,2290318800.33457
"3699","Niger","Sub-Saharan Africa","Low income",1998,670000,2643363406.97664
"3700","Niger","Sub-Saharan Africa","Low income",1999,650000,2537790022.73535
"3701","Niger","Sub-Saharan Africa","Low income",2000,669999.999999999,2241753120.21267
"3702","Niger","Sub-Saharan Africa","Low income",2001,670000,2448714680.56221
"3703","Niger","Sub-Saharan Africa","Low income",2002,699999.988079071,2782192986.95772
"3704","Niger","Sub-Saharan Africa","Low income",2003,759999.990463257,3394084884.67098
"3705","Niger","Sub-Saharan Africa","Low income",2004,790000.021457673,3760443965.72976
"3706","Niger","Sub-Saharan Africa","Low income",2005,759999.990463257,4383315656.99096
"3707","Niger","Sub-Saharan Africa","Low income",2006,750000,4756361479.98873
"3708","Niger","Sub-Saharan Africa","Low income",2007,819999.992847443,5731485267.33492
"3709","Niger","Sub-Saharan Africa","Low income",2008,860000.014305115,7297600896.86099
"3710","Niger","Sub-Saharan Africa","Low income",2009,1080000.04291534,7352131669.2941
"3711","Niger","Sub-Saharan Africa","Low income",2010,1370000.00476837,7851191899.3408
"3712","Niger","Sub-Saharan Africa","Low income",2011,1409999.9666214,8772951261.81807
"3713","Niger","Sub-Saharan Africa","Low income",2012,1889999.98569489,9426913349.22319
"3714","Niger","Sub-Saharan Africa","Low income",2013,1970000.02861022,10224897934.722
"3715","Niger","Sub-Saharan Africa","Low income",2014,2150000.09536742,10862944203.5591
"3716","Niger","Sub-Saharan Africa","Low income",2015,2109999.89509583,9683867893.68343
"3717","Niger","Sub-Saharan Africa","Low income",2016,2109999.89509582,10398862244.9737
"3718","Niger","Sub-Saharan Africa","Low income",2017,1909999.9666214,11185102399.5762
"3719","Niger","Sub-Saharan Africa","Low income",2018,1950000.04768372,12808660528.0617
"3720","Niger","Sub-Saharan Africa","Low income",2019,2150000.09536743,12916455161.1081
"3721","Nigeria","Sub-Saharan Africa","Lower middle income",1990,72770000,54035795387.8086
"3722","Nigeria","Sub-Saharan Africa","Lower middle income",1991,81930000,49118433047.5318
"3723","Nigeria","Sub-Saharan Africa","Lower middle income",1992,91810000,47794925814.7558
"3724","Nigeria","Sub-Saharan Africa","Lower middle income",1993,86240000,27752204320.0883
"3725","Nigeria","Sub-Saharan Africa","Lower middle income",1994,78330000.0000001,33833042987.7582
"3726","Nigeria","Sub-Saharan Africa","Lower middle income",1995,86170000,44062465800.1706
"3727","Nigeria","Sub-Saharan Africa","Lower middle income",1996,100230000,51075815092.5
"3728","Nigeria","Sub-Saharan Africa","Lower middle income",1997,98650000,54457835193.4927
"3729","Nigeria","Sub-Saharan Africa","Lower middle income",1998,88700000.0000001,54604050168.1818
"3730","Nigeria","Sub-Saharan Africa","Lower middle income",1999,87020000,59372613485.6576
"3731","Nigeria","Sub-Saharan Africa","Lower middle income",2000,97220000,69448756932.5833
"3732","Nigeria","Sub-Saharan Africa","Lower middle income",2001,101950000,74030364472.0506
"3733","Nigeria","Sub-Saharan Africa","Lower middle income",2002,92239997.8637696,95385819320.5737
"3734","Nigeria","Sub-Saharan Africa","Lower middle income",2003,1.01e+08,104911947834.122
"3735","Nigeria","Sub-Saharan Africa","Lower middle income",2004,98730003.3569336,136385979322.437
"3736","Nigeria","Sub-Saharan Africa","Lower middle income",2005,98720001.2207031,176134087150.341
"3737","Nigeria","Sub-Saharan Africa","Lower middle income",2006,88769996.6430665,236103982431.635
"3738","Nigeria","Sub-Saharan Africa","Lower middle income",2007,81120002.746582,275625684968.615
"3739","Nigeria","Sub-Saharan Africa","Lower middle income",2008,86930000.3051758,339476215683.592
"3740","Nigeria","Sub-Saharan Africa","Lower middle income",2009,76949996.9482422,295008767295.038
"3741","Nigeria","Sub-Saharan Africa","Lower middle income",2010,90059997.5585937,361456622215.721
"3742","Nigeria","Sub-Saharan Africa","Lower middle income",2011,95000000.0000001,404993594133.582
"3743","Nigeria","Sub-Saharan Africa","Lower middle income",2012,95339996.3378906,455501524575.498
"3744","Nigeria","Sub-Saharan Africa","Lower middle income",2013,108129997.253418,508692961937.492
"3745","Nigeria","Sub-Saharan Africa","Lower middle income",2014,114830001.831055,546676374567.721
"3746","Nigeria","Sub-Saharan Africa","Lower middle income",2015,107760002.13623,486803295097.89
"3747","Nigeria","Sub-Saharan Africa","Lower middle income",2016,110830001.831055,404650006428.613
"3748","Nigeria","Sub-Saharan Africa","Lower middle income",2017,108500000,375746469538.666
"3749","Nigeria","Sub-Saharan Africa","Lower middle income",2018,109889999.389648,397190484464.308
"3750","Nigeria","Sub-Saharan Africa","Lower middle income",2019,115279998.779297,448120428858.769
"3751","North Macedonia","Europe & Central Asia","Upper middle income",1990,8590000,4699646643.10954
"3752","North Macedonia","Europe & Central Asia","Upper middle income",1991,8379999.99999999,4938775510.20408
"3753","North Macedonia","Europe & Central Asia","Upper middle income",1992,8540000,2436849341.97604
"3754","North Macedonia","Europe & Central Asia","Upper middle income",1993,8840000.00000001,2682456896.55172
"3755","North Macedonia","Europe & Central Asia","Upper middle income",1994,8549999.99999999,3559607241.25816
"3756","North Macedonia","Europe & Central Asia","Upper middle income",1995,8520000.00000001,4707036096.48961
"3757","North Macedonia","Europe & Central Asia","Upper middle income",1996,10060000,4642018353.67211
"3758","North Macedonia","Europe & Central Asia","Upper middle income",1997,8990000.00000001,3912986090.97363
"3759","North Macedonia","Europe & Central Asia","Upper middle income",1998,9840000.00000001,3765747304.98681
"3760","North Macedonia","Europe & Central Asia","Upper middle income",1999,9089999.99999999,3863621185.97303
"3761","North Macedonia","Europe & Central Asia","Upper middle income",2000,8759999.99999999,3772857145.0248
"3762","North Macedonia","Europe & Central Asia","Upper middle income",2001,8920000,3709637829.94866
"3763","North Macedonia","Europe & Central Asia","Upper middle income",2002,8369999.88555907,4018365247.44444
"3764","North Macedonia","Europe & Central Asia","Upper middle income",2003,9140000.34332275,4946292774.79046
"3765","North Macedonia","Europe & Central Asia","Upper middle income",2004,8840000.15258788,5682788267.12865
"3766","North Macedonia","Europe & Central Asia","Upper middle income",2005,9229999.54223633,6258600713.82627
"3767","North Macedonia","Europe & Central Asia","Upper middle income",2006,9220000.2670288,6861222331.96317
"3768","North Macedonia","Europe & Central Asia","Upper middle income",2007,9699999.80926513,8336478142.08872
"3769","North Macedonia","Europe & Central Asia","Upper middle income",2008,9479999.54223633,9909548410.82744
"3770","North Macedonia","Europe & Central Asia","Upper middle income",2009,8869999.88555908,9401731495.71661
"3771","North Macedonia","Europe & Central Asia","Upper middle income",2010,8640000.34332274,9407168702.4313
"3772","North Macedonia","Europe & Central Asia","Upper middle income",2011,9520000.45776367,10494632699.3859
"3773","North Macedonia","Europe & Central Asia","Upper middle income",2012,9050000.19073486,9745251126.0109
"3774","North Macedonia","Europe & Central Asia","Upper middle income",2013,8140000.34332274,10817712138.9451
"3775","North Macedonia","Europe & Central Asia","Upper middle income",2014,7699999.80926515,11362272837.8818
"3776","North Macedonia","Europe & Central Asia","Upper middle income",2015,7409999.84741211,10064515432.0265
"3777","North Macedonia","Europe & Central Asia","Upper middle income",2016,7300000.19073485,10672471860.7184
"3778","North Macedonia","Europe & Central Asia","Upper middle income",2017,7789999.96185303,11307058382.3435
"3779","North Macedonia","Europe & Central Asia","Upper middle income",2018,7300000.19073485,12683070061.4695
"3780","North Macedonia","Europe & Central Asia","Upper middle income",2019,8300000.19073486,12606338448.547
"3781","Norway","Europe & Central Asia","High income",1990,29310000,119791683307.507
"3782","Norway","Europe & Central Asia","High income",1991,27330000,121872464483.487
"3783","Norway","Europe & Central Asia","High income",1992,30200000,130838040067.584
"3784","Norway","Europe & Central Asia","High income",1993,32430000,120579072750.596
"3785","Norway","Europe & Central Asia","High income",1994,34410000,127131461119.927
"3786","Norway","Europe & Central Asia","High income",1995,34390000,152029612324.788
"3787","Norway","Europe & Central Asia","High income",1996,34600000,163520109150.671
"3788","Norway","Europe & Central Asia","High income",1997,36540000,161356631888.484
"3789","Norway","Europe & Central Asia","High income",1998,37890000,154163364302.66
"3790","Norway","Europe & Central Asia","High income",1999,39700000,162284465073.341
"3791","Norway","Europe & Central Asia","High income",2000,34290000,171247131268.604
"3792","Norway","Europe & Central Asia","High income",2001,34720000,173972218824.027
"3793","Norway","Europe & Central Asia","High income",2002,34369998.9318848,195524186477.617
"3794","Norway","Europe & Central Asia","High income",2003,37169998.1689453,228858506821.841
"3795","Norway","Europe & Central Asia","High income",2004,37340000.1525879,264511630666.983
"3796","Norway","Europe & Central Asia","High income",2005,36349998.4741211,308884284051.222
"3797","Norway","Europe & Central Asia","High income",2006,37200000.7629395,345581369965.54
"3798","Norway","Europe & Central Asia","High income",2007,37750000,400937100158.657
"3799","Norway","Europe & Central Asia","High income",2008,36869998.9318848,4.6225e+11
"3800","Norway","Europe & Central Asia","High income",2009,37430000.3051758,386190385318.767
"3801","Norway","Europe & Central Asia","High income",2010,41409999.8474121,428757038466.841
"3802","Norway","Europe & Central Asia","High income",2011,39599998.4741211,498283438454.281
"3803","Norway","Europe & Central Asia","High income",2012,38490001.6784668,509506317146.541
"3804","Norway","Europe & Central Asia","High income",2013,39500000,522761531914.894
"3805","Norway","Europe & Central Asia","High income",2014,39110000.6103516,498410050251.256
"3806","Norway","Europe & Central Asia","High income",2015,39490001.6784668,385801550067.169
"3807","Norway","Europe & Central Asia","High income",2016,38759998.3215332,368827142857.143
"3808","Norway","Europe & Central Asia","High income",2017,37720001.2207031,398393955268.99
"3809","Norway","Europe & Central Asia","High income",2018,37590000.1525879,436999692591.454
"3810","Norway","Europe & Central Asia","High income",2019,35950000.7629395,404941363636.364
"3811","Oman","Middle East & North Africa","High income",1990,11920000,11685045513.6541
"3812","Oman","Middle East & North Africa","High income",1991,15720000,11341482444.7334
"3813","Oman","Middle East & North Africa","High income",1992,14920000,12452275682.7048
"3814","Oman","Middle East & North Africa","High income",1993,15180000,12493107932.3797
"3815","Oman","Middle East & North Africa","High income",1994,16190000,12918855656.697
"3816","Oman","Middle East & North Africa","High income",1995,18870000,13802600780.2341
"3817","Oman","Middle East & North Africa","High income",1996,19380000,15277763328.9987
"3818","Oman","Middle East & North Africa","High income",1997,20020000,15837451235.3706
"3819","Oman","Middle East & North Africa","High income",1998,19520000,13996914694.4083
"3820","Oman","Middle East & North Africa","High income",1999,21980000,15593456176.8531
"3821","Oman","Middle East & North Africa","High income",2000,25110000.0000001,19507452535.7607
"3822","Oman","Middle East & North Africa","High income",2001,28030000,19452000520.156
"3823","Oman","Middle East & North Africa","High income",2002,29969999.3133544,20142756046.814
